weather,temperature,humidity,pressure
Mostly Cloudy,15.2277777777778,0.51,1013.34
Mostly Cloudy,16.2055555555556,0.44,1013.62
Partly Cloudy,17.3,0.43,1013.28
Partly Cloudy,17.7777777777778,0.43,1012.98
Partly Cloudy,17.8,0.38,1012.5
Partly Cloudy,17.2611111111111,0.39,1012.61
Mostly Cloudy,17.2,0.38,1012.88
Mostly Cloudy,15.0222222222222,0.45,1012.98
Mostly Cloudy,13.9277777777778,0.47,1013.73
Mostly Cloudy,12.3666666666667,0.57,1014.17
Mostly Cloudy,12.2944444444444,0.59,1014.46
Mostly Cloudy,12.7888888888889,0.56,1014.45
Partly Cloudy,9.53333333333333,0.76,1013.49
Mostly Cloudy,9.97222222222222,0.71,1013.41
Partly Cloudy,4.91111111111111,0.91,1015.4
Partly Cloudy,7.91666666666667,0.78,1013.19
Partly Cloudy,7.38333333333333,0.82,1012.8
Mostly Cloudy,7.97222222222222,0.82,1013.1
Overcast,8.81666666666667,0.84,1013.14
Mostly Cloudy,8.79444444444444,0.84,1013.64
Overcast,7.88888888888889,0.89,1014.12
Overcast,7.8,0.96,1014.48
Overcast,7.82222222222222,0.95,1014.97
Overcast,7.94444444444444,0.95,1015.66
Overcast,8.07777777777778,0.94,1015.89
Overcast,10.2277777777778,0.81,1015.69
Overcast,11.3611111111111,0.74,1015.59
Mostly Cloudy,12.45,0.7,1015.24
Partly Cloudy,12.9166666666667,0.67,1014.77
Partly Cloudy,12.55,0.62,1014.73
Partly Cloudy,12.3833333333333,0.69,1014.49
Partly Cloudy,10.2277777777778,0.75,1014.7
Partly Cloudy,9.22777777777778,0.78,1015.38
Clear,7.82777777777778,0.87,1015.81
Clear,6.67777777777778,0.91,1015.89
Clear,6.12222222222222,0.91,1015.9
Partly Cloudy,5.32777777777778,0.95,1015.92
Clear,4.35555555555556,0.95,1015.89
Mostly Cloudy,9.27222222222222,0.89,1007.55
Partly Cloudy,4.26111111111111,0.92,1015.21
Partly Cloudy,3.21666666666667,0.92,1015.18
Partly Cloudy,3.90555555555556,0.92,1014.89
Foggy,2.71111111111111,0.96,1014.29
Foggy,3.81666666666666,1,1014.35
Clear,6.88333333333333,0.93,1014
Mostly Cloudy,8.93888888888889,0.88,1013.53
Mostly Cloudy,11.2055555555556,0.79,1013.05
Mostly Cloudy,12.85,0.7,1012.74
Mostly Cloudy,13.9611111111111,0.63,1011.92
Mostly Cloudy,14.9777777777778,0.51,1010.87
Overcast,14.0277777777778,0.57,1009.99
Mostly Cloudy,15.0222222222222,0.51,1008.85
Mostly Cloudy,15.0444444444444,0.54,1007.74
Overcast,15.0888888888889,0.5,1007.07
Overcast,14.95,0.51,1006.26
Overcast,13.8166666666667,0.59,1005.77
Overcast,12.9166666666667,0.64,1005.19
Overcast,13.8388888888889,0.59,1004.85
Overcast,12.7555555555556,0.69,1005.49
Overcast,12.65,0.74,1005.64
Overcast,11.6888888888889,0.8,1005.45
Overcast,10.6277777777778,0.88,1005.65
Overcast,5.66666666666667,0.91,1012.87
Overcast,10.05,0.92,1006.34
Overcast,9.97777777777778,0.93,1006.47
Overcast,9.77777777777778,0.95,1007.16
Overcast,8.66111111111111,0.99,1007.18
Overcast,7.55,0.95,1007.86
Overcast,7.23333333333334,0.93,1008.4
Overcast,6.04444444444445,0.92,1008.86
Overcast,6.09444444444444,0.85,1009.1
Overcast,6.11666666666667,0.82,1010.06
Overcast,6.06666666666667,0.86,1010.67
Overcast,6.03888888888889,0.93,1011.06
Overcast,6.88888888888889,0.93,1011.03
Overcast,7.06111111111111,0.86,1011.14
Overcast,6.03888888888889,0.93,1011.61
Overcast,6.07222222222222,0.93,1011.86
Overcast,5.04444444444444,0.93,1011.93
Overcast,5.02222222222222,0.92,1012.4
Overcast,5.03333333333334,0.93,1013.23
Overcast,5,0.93,1013.8
Overcast,4.97777777777778,0.93,1014.08
Overcast,4.93333333333333,0.87,1013.96
Overcast,4.46666666666667,0.92,1013.9
Overcast,4.44444444444444,0.92,1014.39
Clear,4.01111111111111,0.83,1016.82
Overcast,4.90555555555556,0.86,1014.18
Overcast,4.88333333333333,0.83,1014.27
Overcast,4.38888888888889,0.89,1014.14
Overcast,4.83888888888889,0.86,1014.11
Overcast,4.81111111111111,0.83,1014.41
Mostly Cloudy,4.94444444444444,0.84,1014.9
Mostly Cloudy,7.2,0.65,1014.98
Partly Cloudy,7.77777777777778,0.67,1014.97
Mostly Cloudy,8.72777777777778,0.64,1015.52
Mostly Cloudy,8.98333333333333,0.57,1015.64
Partly Cloudy,10,0.5,1015.72
Mostly Cloudy,10.0944444444444,0.55,1015.47
Partly Cloudy,11.0611111111111,0.46,1015.24
Partly Cloudy,10.1388888888889,0.42,1015.14
Partly Cloudy,11.0111111111111,0.42,1015.13
Partly Cloudy,10.1166666666667,0.49,1015.39
Partly Cloudy,7.91666666666667,0.57,1015.7
Partly Cloudy,7.33333333333334,0.63,1016.2
Partly Cloudy,5.05,0.75,1016.83
Clear,3.93333333333333,0.76,1017.12
Partly Cloudy,4.09444444444444,0.77,1017.38
Partly Cloudy,3.8,0.82,1017.32
Clear,2.68888888888889,0.85,1017.42
Clear,5.06666666666667,0.81,1018.24
Clear,2.6,0.85,1017.33
Partly Cloudy,1.58333333333333,0.92,1017.53
Partly Cloudy,2.15555555555556,0.9,1017.7
Clear,0.955555555555555,0.92,1017.84
Clear,0.955555555555555,0.92,1018.13
Clear,5.59444444444445,0.82,1018.47
Clear,9.82222222222222,0.66,1018.32
Clear,11.0722222222222,0.54,1018.59
Partly Cloudy,11.0555555555556,0.48,1018.68
Partly Cloudy,12.2444444444444,0.43,1018.49
Partly Cloudy,12.85,0.41,1018.38
Partly Cloudy,12.8888888888889,0.38,1018.35
Partly Cloudy,12.9166666666667,0.4,1017.58
Partly Cloudy,13.8888888888889,0.46,1017.37
Partly Cloudy,13.0222222222222,0.48,1017.37
Clear,12.3833333333333,0.49,1017.24
Clear,10.2055555555556,0.57,1017.45
Clear,9.14444444444445,0.62,1017.83
Clear,7.82777777777778,0.68,1018.17
Clear,7.73333333333333,0.65,1018.28
Clear,7.14444444444444,0.69,1018.37
Clear,6.01666666666667,0.74,1018.39
Clear,5.46111111111111,0.76,1018.49
Partly Cloudy,8.24444444444445,0.72,1015.16
Clear,3.83888888888889,0.82,1018.18
Clear,2.24444444444444,0.91,1018.29
Clear,2.02222222222222,0.93,1018.28
Clear,2.17222222222222,0.92,1018.08
Clear,3.66111111111111,0.89,1018.6
Clear,6.11111111111111,0.79,1018.66
Partly Cloudy,10.0055555555556,0.66,1018.38
Clear,12.2444444444444,0.52,1018.46
Clear,12.9388888888889,0.5,1018.34
Partly Cloudy,13.9833333333333,0.5,1017.86
Partly Cloudy,15.0944444444444,0.44,1017.26
Partly Cloudy,16.25,0.43,1016.76
Mostly Cloudy,17.2666666666667,0.41,1016.04
Mostly Cloudy,17.2888888888889,0.38,1015.06
Overcast,17.3888888888889,0.37,1014.68
Mostly Cloudy,17.2888888888889,0.38,1014.36
Partly Cloudy,15.0888888888889,0.44,1014.16
Partly Cloudy,11.7111111111111,0.58,1014.36
Partly Cloudy,11.1611111111111,0.61,1014.6
Partly Cloudy,10.0277777777778,0.68,1014.69
Partly Cloudy,10.1388888888889,0.65,1014.51
Partly Cloudy,21.0166666666667,0.87,1012.02
Clear,19.4444444444444,0.9,1012.22
Mostly Cloudy,20.7222222222222,0.81,1008.65
Partly Cloudy,18.7944444444444,0.93,1012.11
Partly Cloudy,17.7333333333333,0.93,1011.63
Partly Cloudy,17.6055555555556,0.95,1011.84
Partly Cloudy,18.7333333333333,0.93,1011.81
Partly Cloudy,22.5555555555556,0.8,1011.72
Partly Cloudy,24.7611111111111,0.7,1011.86
Partly Cloudy,27.1722222222222,0.56,1011.67
Mostly Cloudy,28.9111111111111,0.55,1011.27
Mostly Cloudy,30.9555555555556,0.42,1011.07
Mostly Cloudy,32.1722222222222,0.38,1010.47
Mostly Cloudy,32.1277777777778,0.32,1010.07
Mostly Cloudy,31.9833333333333,0.35,1009.69
Mostly Cloudy,32.5388888888889,0.38,1008.95
Partly Cloudy,31.9777777777778,0.4,1008.2
Mostly Cloudy,32.0111111111111,0.41,1007.57
Mostly Cloudy,30.9444444444444,0.39,1007.1
Mostly Cloudy,28.5722222222222,0.5,1007.04
Mostly Cloudy,27.0944444444444,0.59,1007.03
Mostly Cloudy,24.6944444444444,0.65,1006.95
Partly Cloudy,24.1388888888889,0.7,1007.07
Mostly Cloudy,23.1222222222222,0.77,1007.62
Partly Cloudy,15.5611111111111,0.92,1011.53
Partly Cloudy,15.4944444444444,0.87,1011.34
Mostly Cloudy,16.5388888888889,0.91,1008.66
Partly Cloudy,13.8,0.9,1011.04
Partly Cloudy,13.3166666666667,0.9,1011.12
Partly Cloudy,12.6055555555556,0.92,1010.9
Clear,12.3277777777778,0.93,1011.54
Partly Cloudy,14.9666666666667,0.87,1010.85
Mostly Cloudy,16.2611111111111,0.87,1010.89
Foggy,16.25,0.92,1010.93
Partly Cloudy,18.8888888888889,0.89,1010.64
Partly Cloudy,21.35,0.76,1010.56
Mostly Cloudy,21.2055555555556,0.76,1010.5
Partly Cloudy,22.3388888888889,0.72,1010.09
Mostly Cloudy,23.0333333333333,0.66,1009.62
Mostly Cloudy,23.9111111111111,0.62,1008.8
Mostly Cloudy,24.9777777777778,0.51,1008.39
Mostly Cloudy,23.8,0.58,1007.71
Mostly Cloudy,23.5944444444444,0.53,1007.66
Mostly Cloudy,22.5055555555556,0.68,1007.66
Mostly Cloudy,20.0166666666667,0.78,1007.6
Mostly Cloudy,19.9111111111111,0.74,1007.87
Overcast,19.3555555555556,0.76,1008.35
Overcast,17.8833333333333,0.85,1008.32
Overcast,17.25,0.89,1008.16
Overcast,16.6277777777778,0.92,1008.15
Mostly Cloudy,15.8444444444444,0.84,1009.37
Overcast,17,0.92,1008.06
Overcast,17.0666666666667,0.86,1007.86
Overcast,16.5055555555556,0.79,1008.06
Mostly Cloudy,14.9833333333333,0.83,1007.87
Partly Cloudy,16.0222222222222,0.81,1007.98
Mostly Cloudy,16.1611111111111,0.81,1008.07
Mostly Cloudy,18.8444444444444,0.68,1007.86
Mostly Cloudy,21.1166666666667,0.68,1007.95
Partly Cloudy,22.5055555555556,0.62,1008.2
Partly Cloudy,23.7944444444444,0.54,1007.95
Partly Cloudy,23.8888888888889,0.51,1008.03
Partly Cloudy,25.8333333333333,0.44,1008.03
Partly Cloudy,25.9277777777778,0.43,1007.73
Partly Cloudy,25,0.42,1007.71
Partly Cloudy,24.9444444444444,0.43,1007.73
Partly Cloudy,24.9277777777778,0.45,1007.81
Partly Cloudy,22.8,0.51,1008.02
Partly Cloudy,19.3388888888889,0.7,1008.55
Partly Cloudy,17.8055555555556,0.78,1008.62
Mostly Cloudy,17.7833333333333,0.75,1008.73
Mostly Cloudy,16.4888888888889,0.79,1009.41
Mostly Cloudy,15.6944444444444,0.83,1009.79
Mostly Cloudy,15.6277777777778,0.81,1009.69
Mostly Cloudy,16.2111111111111,0.93,1007.41
Mostly Cloudy,15.5777777777778,0.84,1009.61
Mostly Cloudy,15.5777777777778,0.81,1009.32
Mostly Cloudy,15.6055555555556,0.81,1009.37
Mostly Cloudy,15.05,0.83,1009.14
Mostly Cloudy,17.0666666666667,0.73,1009.12
Mostly Cloudy,17.4833333333333,0.72,1009.19
Overcast,17.6666666666667,0.71,1009.19
Overcast,18.8,0.69,1008.99
Clear,19.6833333333333,0.67,1008.93
Clear,18.8222222222222,0.78,1008.11
Mostly Cloudy,20,0.77,1007.52
Mostly Cloudy,21.15,0.72,1007.29
Mostly Cloudy,23.6555555555555,0.67,1006.83
Mostly Cloudy,23.6166666666667,0.6,1006.16
Mostly Cloudy,23.8166666666667,0.62,1005.9
Partly Cloudy,22.0388888888889,0.7,1005.65
Mostly Cloudy,19.95,0.7,1006.32
Partly Cloudy,18.9222222222222,0.8,1006.71
Mostly Cloudy,17.2666666666667,0.88,1007.17
Partly Cloudy,16.1777777777778,0.9,1007.38
Mostly Cloudy,15.8333333333333,0.93,1007.32
Mostly Cloudy,16.7333333333333,0.93,1007.28
Mostly Cloudy,16.7111111111111,0.97,1006.86
Overcast,16.2666666666667,0.97,1009.54
Mostly Cloudy,16.1388888888889,0.97,1007.4
Partly Cloudy,16.0888888888889,0.97,1006.87
Mostly Cloudy,15.5555555555556,0.96,1007.66
Partly Cloudy,14.5166666666667,1,1007.73
Mostly Cloudy,17.0888888888889,0.99,1007.8
Mostly Cloudy,17.6666666666667,0.96,1008.39
Mostly Cloudy,19.7944444444444,0.85,1008.32
Mostly Cloudy,22.0166666666667,0.74,1008.71
Partly Cloudy,21.1388888888889,0.73,1009.28
Partly Cloudy,21.0444444444444,0.73,1009.72
Partly Cloudy,18.9388888888889,0.89,1010.77
Overcast,18.9166666666667,0.9,1010.97
Mostly Cloudy,20.05,0.78,1010.28
Partly Cloudy,21.0666666666667,0.73,1009.53
Mostly Cloudy,20.05,0.78,1009.78
Overcast,20,0.83,1009.83
Overcast,18.8666666666667,0.9,1010.18
Overcast,17.9555555555556,0.96,1010.43
Overcast,17.7111111111111,0.97,1010.09
Overcast,17.7333333333333,0.93,1009.92
Overcast,16.7944444444444,0.97,1010.08
Overcast,16.6666666666667,0.97,1010.49
Overcast,16.1611111111111,0.97,1010.1
Overcast,17.0111111111111,0.91,1013.23
Overcast,16.1166666666667,0.97,1010.3
Overcast,16.1166666666667,0.97,1010.48
Overcast,15.5555555555556,0.96,1010.86
Clear,14.0055555555556,1,1010.7
Partly Cloudy,16.1166666666667,0.93,1011.39
Mostly Cloudy,16.05,0.93,1011.92
Mostly Cloudy,16.2111111111111,0.99,1012.57
Overcast,17.8055555555556,0.89,1013.15
Mostly Cloudy,18.8833333333333,0.84,1013.59
Mostly Cloudy,20.1888888888889,0.77,1013.43
Mostly Cloudy,22.2666666666667,0.67,1013.32
Partly Cloudy,22.3555555555556,0.7,1013.49
Partly Cloudy,23.8666666666667,0.54,1013.22
Partly Cloudy,23.8888888888889,0.58,1012.83
Partly Cloudy,22.9555555555556,0.56,1012.85
Partly Cloudy,22.4777777777778,0.58,0
Partly Cloudy,20.8555555555556,0.7,1012.28
Mostly Cloudy,19.1611111111111,0.82,1012.44
Partly Cloudy,17.7333333333333,0.84,1012.44
Mostly Cloudy,18.2388888888889,0.81,1012.62
Mostly Cloudy,17.8166666666667,0.88,1013.45
Mostly Cloudy,17.7111111111111,0.84,1013.41
Overcast,17.2,0.9,1013.5
Partly Cloudy,15.3055555555556,0.9,1015.55
Mostly Cloudy,16.55,0.93,1013.21
Mostly Cloudy,16.0944444444444,0.96,1013.21
Mostly Cloudy,15.55,0.93,1013.5
Mostly Cloudy,14.9333333333333,0.93,1013.79
Partly Cloudy,17.0888888888889,0.93,1014.1
Partly Cloudy,18.6555555555556,0.85,1014.13
Partly Cloudy,19.8111111111111,0.79,1014.61
Partly Cloudy,21.0611111111111,0.73,0
Partly Cloudy,22.2055555555556,0.63,1015.48
Partly Cloudy,22.75,0.57,1015
Partly Cloudy,23.7944444444444,0.54,1015.18
Partly Cloudy,23.4833333333333,0.51,1015.29
Partly Cloudy,23.9611111111111,0.53,1015.17
Partly Cloudy,24.95,0.5,1014.96
Partly Cloudy,23.9555555555556,0.53,1014.66
Partly Cloudy,23.9555555555556,0.5,1014.77
Partly Cloudy,23.8611111111111,0.54,1014.68
Partly Cloudy,19.2666666666667,0.75,1015.04
Partly Cloudy,17.2888888888889,0.87,1015.58
Clear,16.6222222222222,0.93,1015.88
Clear,16.6722222222222,0.87,1015.95
Partly Cloudy,15.0722222222222,0.93,1015.99
Partly Cloudy,14.5166666666667,0.93,1015.89
Partly Cloudy,17.8444444444445,0.8,1012.82
Partly Cloudy,14.4444444444444,0.93,1015.98
Partly Cloudy,13.8888888888889,0.96,1015.71
Mostly Cloudy,14.4333333333333,0.9,1015.63
Mostly Cloudy,14.9277777777778,0.87,1015.59
Partly Cloudy,17.0444444444444,0.82,1015.49
Partly Cloudy,18.7888888888889,0.78,1015.64
Partly Cloudy,21.1611111111111,0.73,1015.46
Partly Cloudy,23.8666666666667,0.62,1015.35
Partly Cloudy,24.9666666666667,0.56,1015.21
Partly Cloudy,26.1333333333333,0.47,1014.56
Partly Cloudy,27.2222222222222,0.44,1014.36
Partly Cloudy,27.7388888888889,0.39,1014.11
Partly Cloudy,27.7777777777778,0.4,1013.56
Partly Cloudy,27.8,0.39,1013.07
Partly Cloudy,27.8722222222222,0.37,1012.83
Mostly Cloudy,26.1555555555555,0.43,1012.55
Mostly Cloudy,23.9777777777778,0.54,1012.46
Mostly Cloudy,22.5722222222222,0.58,1012.52
Mostly Cloudy,21.1388888888889,0.6,1012.58
Partly Cloudy,20.4388888888889,0.67,1012.41
Partly Cloudy,20.4277777777778,0.7,1012.66
Partly Cloudy,19.3555555555556,0.74,1012.6
Partly Cloudy,18.75,0.76,1012.59
Clear,19.8777777777778,0.85,1012.55
Partly Cloudy,17.2222222222222,0.84,1012.09
Partly Cloudy,16.6444444444444,0.87,1012.11
Partly Cloudy,16.55,0.88,1012.39
Clear,16.0944444444444,0.87,1012.38
Partly Cloudy,17.6666666666667,0.84,1012.66
Partly Cloudy,20.7833333333333,0.7,1012.65
Partly Cloudy,22.7333333333333,0.67,1012.39
Partly Cloudy,26.0166666666667,0.55,1012.47
Clear,26.1277777777778,0.58,1012.91
Clear,28.8388888888889,0.51,0
Partly Cloudy,29.0055555555555,0.51,1012.36
Clear,31.0333333333333,0.45,1012.33
Clear,31.1333333333333,0.36,1011.95
Clear,31.1333333333333,0.41,1011.74
Partly Cloudy,31.2111111111111,0.41,1011.73
Clear,30.0222222222222,0.48,1011.45
Clear,27.8722222222222,0.58,1011.65
Partly Cloudy,25.4055555555556,0.66,1011.99
Partly Cloudy,22.7555555555555,0.79,1012.36
Partly Cloudy,22.6888888888889,0.79,1012.47
Clear,21.2,0.84,1012.57
Clear,21.55,0.81,1012.66
Clear,21.4388888888889,0.82,1012.39
Partly Cloudy,19.5055555555556,0.92,1015.42
Partly Cloudy,19.8611111111111,0.88,1012.38
Partly Cloudy,19.3333333333333,0.87,1012.48
Partly Cloudy,18.75,0.91,1012.44
Clear,18.8444444444444,0.9,1012.47
Mostly Cloudy,19.9111111111111,0.87,1012.85
Partly Cloudy,22.1055555555556,0.81,1012.81
Clear,24.95,0.69,0
Mostly Cloudy,25,0.74,1013.17
Mostly Cloudy,27.3,0.67,1014
Mostly Cloudy,27.9666666666667,0.62,1013.21
Mostly Cloudy,30.1166666666667,0.5,1012.98
Mostly Cloudy,31.0444444444444,0.45,1012.5
Mostly Cloudy,31.2055555555556,0.47,1012.44
Mostly Cloudy,32.1722222222222,0.42,1012.52
Mostly Cloudy,32.5444444444444,0.4,1012.62
Mostly Cloudy,31.0388888888889,0.44,1012.44
Mostly Cloudy,28.9555555555556,0.54,1012.65
Partly Cloudy,26.4777777777778,0.64,1013.44
Partly Cloudy,22.9166666666667,0.73,1014.17
Partly Cloudy,23.3833333333333,0.73,1014.58
Partly Cloudy,22.45,0.83,1015.15
Partly Cloudy,22.6,0.77,1015.69
Partly Cloudy,19.9833333333333,0.9,1015.99
Clear,20.9555555555556,0.87,1016.78
Clear,18.8722222222222,0.9,1016.49
Clear,18.3388888888889,0.93,1016.69
Clear,18.85,0.93,1016.84
Clear,17.2777777777778,0.99,1017.27
Clear,19.9166666666667,0.87,1017.3
Clear,23.6,0.74,1017.88
Clear,25.9944444444444,0.61,1017.85
Clear,27.7333333333333,0.55,1017.78
Clear,28.7944444444444,0.5,1018.19
Clear,29.8833333333333,0.47,1018.67
Partly Cloudy,30.9722222222222,0.45,1018.15
Partly Cloudy,31.9166666666667,0.41,1017.78
Partly Cloudy,32.1277777777778,0.42,1016.77
Partly Cloudy,32.1277777777778,0.39,1017.07
Partly Cloudy,31.0833333333333,0.44,1017.26
Partly Cloudy,31.0166666666667,0.44,1017.23
Partly Cloudy,27.2666666666667,0.64,1016.27
Partly Cloudy,25.4555555555556,0.68,1016.14
Partly Cloudy,22.8,0.84,1017.94
Partly Cloudy,23.2166666666667,0.79,1017.58
Clear,22.2388888888889,0.85,1017.7
Mostly Cloudy,20.4166666666667,0.84,1008.14
Mostly Cloudy,19.8833333333333,0.85,1008.38
Partly Cloudy,16.8111111111111,0.92,1009.23
Mostly Cloudy,19.3777777777778,0.9,1007.8
Overcast,18.8666666666667,0.93,1007.64
Mostly Cloudy,18.8833333333333,0.93,1007.73
Partly Cloudy,17.8722222222222,0.97,1008.14
Mostly Cloudy,18.9388888888889,0.99,1009.1
Overcast,20.0888888888889,0.92,1009.47
Overcast,21.0888888888889,0.87,1009.31
Mostly Cloudy,22.1777777777778,0.81,1009.21
Mostly Cloudy,23.5333333333333,0.71,1009.38
Mostly Cloudy,23.8444444444444,0.69,1009.41
Partly Cloudy,24.9555555555556,0.62,1009.02
Partly Cloudy,25.9222222222222,0.58,1009
Mostly Cloudy,24.9611111111111,0.62,1008.75
Mostly Cloudy,24.7944444444444,0.58,1008.94
Mostly Cloudy,23.7555555555556,0.62,1008.76
Mostly Cloudy,22.1277777777778,0.68,1008.95
Mostly Cloudy,21.0611111111111,0.68,1008.93
Mostly Cloudy,21.0666666666667,0.68,1009.29
Mostly Cloudy,18.8666666666667,0.84,1009.42
Mostly Cloudy,18.2666666666667,0.84,1009.53
Mostly Cloudy,17.8777777777778,0.86,1009.78
Partly Cloudy,21.0888888888889,0.9,1017.18
Clear,21.55,0.87,1016.9
Clear,18.7833333333333,0.85,1017.18
Clear,19.9777777777778,0.93,1016.59
Clear,20.9944444444444,0.88,1016.39
Clear,19.9888888888889,0.88,1016.52
Clear,18.8666666666667,0.97,1016.34
Clear,22.0888888888889,0.82,1016.64
Clear,23.7722222222222,0.75,1016.74
Clear,27.1777777777778,0.6,1017.06
Clear,28.7944444444444,0.55,1016.71
Clear,30.8611111111111,0.55,1017
Clear,32.0388888888889,0.46,1016.81
Partly Cloudy,32.5888888888889,0.5,1016.61
Partly Cloudy,32.6388888888889,0.44,1015.91
Mostly Cloudy,32.15,0.43,1016.18
Mostly Cloudy,31.0833333333333,0.45,1015.69
Partly Cloudy,32.0777777777778,0.42,1015.82
Mostly Cloudy,30.9722222222222,0.45,1014.89
Mostly Cloudy,28.8611111111111,0.55,1015.24
Mostly Cloudy,26.4111111111111,0.65,1014.74
Partly Cloudy,23.8166666666667,0.75,1014.62
Mostly Cloudy,23.3111111111111,0.79,1014.73
Partly Cloudy,24.5388888888889,0.72,1014.5
Breezy and Partly Cloudy,21.9666666666667,0.72,1015.64
Clear,19.8833333333333,0.79,1016.93
Clear,14.9888888888889,0.86,1016.56
Partly Cloudy,17.7777777777778,0.9,1017.74
Partly Cloudy,17.2222222222222,0.89,1018.25
Mostly Cloudy,16.7666666666667,0.87,1018.2
Mostly Cloudy,17.1777777777778,0.81,1017.76
Mostly Cloudy,17.7111111111111,0.78,1018.34
Mostly Cloudy,17.7611111111111,0.83,1019.16
Mostly Cloudy,19.9055555555556,0.73,1018.74
Mostly Cloudy,21.1166666666667,0.68,1019.29
Mostly Cloudy,21.1944444444444,0.68,1019.01
Mostly Cloudy,22.25,0.64,1018.68
Mostly Cloudy,21.2555555555556,0.72,1017.99
Mostly Cloudy,22.6444444444444,0.63,1017.66
Mostly Cloudy,22.8055555555556,0.62,1016.61
Mostly Cloudy,22.8277777777778,0.7,1016.11
Overcast,22.6333333333333,0.66,1015.78
Mostly Cloudy,20.1888888888889,0.82,1015.5
Mostly Cloudy,20.1833333333333,0.77,1015.4
Mostly Cloudy,19.0722222222222,0.88,1015.46
Mostly Cloudy,17.8722222222222,0.95,1015.91
Partly Cloudy,17.25,0.92,1016.15
Partly Cloudy,16.3277777777778,0.89,1016.35
Clear,15.0555555555556,0.87,1016.27
Clear,14.9888888888889,0.83,1016.44
Clear,13.2055555555556,0.95,1016.42
Clear,13.3666666666667,0.9,1016.05
Clear,14.3166666666667,0.84,1015.86
Clear,14.3388888888889,0.84,1015.97
Partly Cloudy,12.7444444444444,0.9,1015.85
Partly Cloudy,14.85,0.83,1016.03
Partly Cloudy,17.4722222222222,0.75,1016.04
Partly Cloudy,19.9777777777778,0.64,1015.63
Partly Cloudy,22.1777777777778,0.59,1015.79
Partly Cloudy,22.7,0.53,1015.85
Partly Cloudy,23.9111111111111,0.48,1015.69
Partly Cloudy,24.95,0.42,1015.48
Partly Cloudy,25.0111111111111,0.39,1015.01
Partly Cloudy,25.0166666666667,0.42,1014.67
Partly Cloudy,24.9277777777778,0.42,1014.21
Partly Cloudy,23.9944444444444,0.44,1014.3
Partly Cloudy,23.8111111111111,0.45,0
Partly Cloudy,21.1611111111111,0.59,0
Partly Cloudy,19.85,0.65,1015.08
Partly Cloudy,17.2,0.86,1016.47
Mostly Cloudy,16.6888888888889,0.89,1016.49
Partly Cloudy,16.2777777777778,0.91,1016.29
Partly Cloudy,15.0277777777778,0.92,1016.11
Clear,13.9611111111111,0.95,1016.23
Clear,13.2444444444444,0.9,1016.4
Clear,13.3166666666667,0.93,1016.33
Clear,12.3,0.95,1016.49
Partly Cloudy,12.55,0.95,1016.49
Partly Cloudy,12.2055555555556,0.93,1016.41
Partly Cloudy,13.8055555555556,0.93,1016.32
Partly Cloudy,16.1555555555556,0.81,1016.58
Partly Cloudy,17.7833333333333,0.78,1016.6
Partly Cloudy,19.9333333333333,0.68,1016.62
Partly Cloudy,21.0833333333333,0.62,1016.97
Mostly Cloudy,20.0277777777778,0.61,1016.73
Mostly Cloudy,20.0777777777778,0.68,1016.71
Partly Cloudy,20.9777777777778,0.63,1016.7
Partly Cloudy,22.3388888888889,0.63,1015.96
Partly Cloudy,23.7333333333333,0.54,1015.39
Partly Cloudy,22.6611111111111,0.54,1015.38
Partly Cloudy,22.7777777777778,0.57,1015.1
Partly Cloudy,21.1388888888889,0.63,1015.09
Partly Cloudy,18.0333333333333,0.73,1015.48
Partly Cloudy,16.2111111111111,0.81,1015.81
Partly Cloudy,16.0944444444444,0.84,1016.01
Partly Cloudy,15.5722222222222,0.87,1016.38
Partly Cloudy,13.9,0.92,1016.4
Partly Cloudy,13.8555555555556,0.9,1016.32
Partly Cloudy,15.1888888888889,0.81,1012.2
Clear,11.6777777777778,0.96,1016.1
Clear,11.0944444444444,0.96,1015.9
Clear,10.7888888888889,0.96,1015.71
Clear,11,0.93,1015.5
Partly Cloudy,12.6,0.99,1015.59
Partly Cloudy,17.5222222222222,0.8,1015.36
